지역명,규모구분,연도,월,분양가격(제곱미터)
전남,전용면적 85제곱미터초과 102제곱미터이하,2020,6,"3,005"
전남,전용면적 102제곱미터초과,2020,6,3725
경북,모든면적,2020,6,"2,669"
경북,전용면적 60제곱미터이하,2020,6,2711
경북,전용면적 60제곱미터초과 85제곱미터이하,2020,6,"2,662"
경북,전용면적 85제곱미터초과 102제곱미터이하,2020,6,
경북,전용면적 102제곱미터초과,2020,6,"2,756"
경남,모든면적,2020,6,3130
경남,전용면적 60제곱미터이하,2020,6,"2,848"
경남,전용면적 60제곱미터초과 85제곱미터이하,2020,6,3122
경남,전용면적 85제곱미터초과 102제곱미터이하,2020,6,"4,939"
경남,전용면적 102제곱미터초과,2020,6,
제주,모든면적,2020,6,"4,522"
제주,전용면적 60제곱미터이하,2020,6,4363
제주,전용면적 60제곱미터초과 85제곱미터이하,2020,6,"4,536"
제주,전용면적 85제곱미터초과 102제곱미터이하,2020,6,
제주,전용면적 102제곱미터초과,2020,6,
서울,모든면적,2020,7,8110
서울,전용면적 60제곱미터이하,2020,7,"8,274"
서울,전용면적 60제곱미터초과 85제곱미터이하,2020,7,8049
서울,전용면적 85제곱미터초과 102제곱미터이하,2020,7,"9,938"
서울,전용면적 102제곱미터초과,2020,7,8705
인천,모든면적,2020,7,"4,435"
인천,전용면적 60제곱미터이하,2020,7,4309
인천,전용면적 60제곱미터초과 85제곱미터이하,2020,7,"4,553"
인천,전용면적 85제곱미터초과 102제곱미터이하,2020,7,4902
인천,전용면적 102제곱미터초과,2020,7,"4,615"
경기,모든면적,2020,7,4340
경기,전용면적 60제곱미터이하,2020,7,"4,279"
경기,전용면적 60제곱미터초과 85제곱미터이하,2020,7,4315
경기,전용면적 85제곱미터초과 102제곱미터이하,2020,7,"4,682"
경기,전용면적 102제곱미터초과,2020,7,4342
부산,모든면적,2020,7,"4,081"
부산,전용면적 60제곱미터이하,2020,7,3955
부산,전용면적 60제곱미터초과 85제곱미터이하,2020,7,"4,112"
부산,전용면적 85제곱미터초과 102제곱미터이하,2020,7,4107
부산,전용면적 102제곱미터초과,2020,7,"4,135"
대구,모든면적,2020,7,4640
대구,전용면적 60제곱미터이하,2020,7,"4,559"
대구,전용면적 60제곱미터초과 85제곱미터이하,2020,7,4640
대구,전용면적 85제곱미터초과 102제곱미터이하,2020,7,"4,896"
대구,전용면적 102제곱미터초과,2020,7,4814
광주,모든면적,2020,7,"3,845"
광주,전용면적 60제곱미터이하,2020,7,4011
광주,전용면적 60제곱미터초과 85제곱미터이하,2020,7,"3,843"
광주,전용면적 85제곱미터초과 102제곱미터이하,2020,7,4610
광주,전용면적 102제곱미터초과,2020,7,"4,568"
대전,모든면적,2020,7,3349
대전,전용면적 60제곱미터이하,2020,7,"3,330"
대전,전용면적 60제곱미터초과 85제곱미터이하,2020,7,3357
대전,전용면적 85제곱미터초과 102제곱미터이하,2020,7,
대전,전용면적 102제곱미터초과,2020,7,
울산,모든면적,2020,7,"3,876"
울산,전용면적 60제곱미터이하,2020,7,3865
울산,전용면적 60제곱미터초과 85제곱미터이하,2020,7,"3,883"
울산,전용면적 85제곱미터초과 102제곱미터이하,2020,7,
울산,전용면적 102제곱미터초과,2020,7,"4,530"
세종,모든면적,2020,7,
세종,전용면적 60제곱미터이하,2020,7,
세종,전용면적 60제곱미터초과 85제곱미터이하,2020,7,
세종,전용면적 85제곱미터초과 102제곱미터이하,2020,7,
세종,전용면적 102제곱미터초과,2020,7,
강원,모든면적,2020,7,"2,866"
강원,전용면적 60제곱미터이하,2020,7,2957
강원,전용면적 60제곱미터초과 85제곱미터이하,2020,7,"2,925"
강원,전용면적 85제곱미터초과 102제곱미터이하,2020,7,2743
강원,전용면적 102제곱미터초과,2020,7,"4,112"
충북,모든면적,2020,7,2409
충북,전용면적 60제곱미터이하,2020,7,"2,420"
충북,전용면적 60제곱미터초과 85제곱미터이하,2020,7,2399
충북,전용면적 85제곱미터초과 102제곱미터이하,2020,7,"2,739"
충북,전용면적 102제곱미터초과,2020,7,2818
충남,모든면적,2020,7,"2,708"
충남,전용면적 60제곱미터이하,2020,7,2467
충남,전용면적 60제곱미터초과 85제곱미터이하,2020,7,"2,741"
충남,전용면적 85제곱미터초과 102제곱미터이하,2020,7,3163
충남,전용면적 102제곱미터초과,2020,7,"2,833"
전북,모든면적,2020,7,2482
전북,전용면적 60제곱미터이하,2020,7,"2,572"
전북,전용면적 60제곱미터초과 85제곱미터이하,2020,7,2503
전북,전용면적 85제곱미터초과 102제곱미터이하,2020,7,"2,710"
전북,전용면적 102제곱미터초과,2020,7,2703
전남,모든면적,2020,7,"2,592"
전남,전용면적 60제곱미터이하,2020,7,2766
전남,전용면적 60제곱미터초과 85제곱미터이하,2020,7,"2,586"
전남,전용면적 85제곱미터초과 102제곱미터이하,2020,7,3005
전남,전용면적 102제곱미터초과,2020,7,"3,632"
경북,모든면적,2020,7,2953
경북,전용면적 60제곱미터이하,2020,7,"3,394"
경북,전용면적 60제곱미터초과 85제곱미터이하,2020,7,2942
경북,전용면적 85제곱미터초과 102제곱미터이하,2020,7,
경북,전용면적 102제곱미터초과,2020,7,2756
경남,모든면적,2020,7,"3,114"
경남,전용면적 60제곱미터이하,2020,7,2966
경남,전용면적 60제곱미터초과 85제곱미터이하,2020,7,"3,109"
경남,전용면적 85제곱미터초과 102제곱미터이하,2020,7,4939
경남,전용면적 102제곱미터초과,2020,7,"2,918"
제주,모든면적,2020,7,4648
제주,전용면적 60제곱미터이하,2020,7,"4,363"
제주,전용면적 60제곱미터초과 85제곱미터이하,2020,7,4660
제주,전용면적 85제곱미터초과 102제곱미터이하,2020,7,
제주,전용면적 102제곱미터초과,2020,7,
서울,모든면적,2020,8,"8,098"
서울,전용면적 60제곱미터이하,2020,8,8258
서울,전용면적 60제곱미터초과 85제곱미터이하,2020,8,"8,044"
서울,전용면적 85제곱미터초과 102제곱미터이하,2020,8,9938
서울,전용면적 102제곱미터초과,2020,8,"8,705"
인천,모든면적,2020,8,4642
인천,전용면적 60제곱미터이하,2020,8,"4,526"
인천,전용면적 60제곱미터초과 85제곱미터이하,2020,8,4617
인천,전용면적 85제곱미터초과 102제곱미터이하,2020,8,"4,902"
인천,전용면적 102제곱미터초과,2020,8,4692
경기,모든면적,2020,8,"4,234"
경기,전용면적 60제곱미터이하,2020,8,4108
경기,전용면적 60제곱미터초과 85제곱미터이하,2020,8,"4,326"
경기,전용면적 85제곱미터초과 102제곱미터이하,2020,8,4732
경기,전용면적 102제곱미터초과,2020,8,"4,282"
부산,모든면적,2020,8,4020
부산,전용면적 60제곱미터이하,2020,8,"3,883"
부산,전용면적 60제곱미터초과 85제곱미터이하,2020,8,4054
부산,전용면적 85제곱미터초과 102제곱미터이하,2020,8,"3,940"
부산,전용면적 102제곱미터초과,2020,8,4020
대구,모든면적,2020,8,"4,634"
대구,전용면적 60제곱미터이하,2020,8,4593
대구,전용면적 60제곱미터초과 85제곱미터이하,2020,8,"4,629"
대구,전용면적 85제곱미터초과 102제곱미터이하,2020,8,4896
대구,전용면적 102제곱미터초과,2020,8,"4,813"
광주,모든면적,2020,8,3694
광주,전용면적 60제곱미터이하,2020,8,"3,794"
광주,전용면적 60제곱미터초과 85제곱미터이하,2020,8,3692
광주,전용면적 85제곱미터초과 102제곱미터이하,2020,8,"4,610"
광주,전용면적 102제곱미터초과,2020,8,4568
대전,모든면적,2020,8,"3,328"
대전,전용면적 60제곱미터이하,2020,8,3330
대전,전용면적 60제곱미터초과 85제곱미터이하,2020,8,"3,330"
대전,전용면적 85제곱미터초과 102제곱미터이하,2020,8,
대전,전용면적 102제곱미터초과,2020,8,
울산,모든면적,2020,8,4135
울산,전용면적 60제곱미터이하,2020,8,"4,195"
울산,전용면적 60제곱미터초과 85제곱미터이하,2020,8,4121
울산,전용면적 85제곱미터초과 102제곱미터이하,2020,8,
울산,전용면적 102제곱미터초과,2020,8,4530
세종,모든면적,2020,8,
세종,전용면적 60제곱미터이하,2020,8,
세종,전용면적 60제곱미터초과 85제곱미터이하,2020,8,
세종,전용면적 85제곱미터초과 102제곱미터이하,2020,8,
세종,전용면적 102제곱미터초과,2020,8,
강원,모든면적,2020,8,2990
강원,전용면적 60제곱미터이하,2020,8,"3,112"
강원,전용면적 60제곱미터초과 85제곱미터이하,2020,8,2925
강원,전용면적 85제곱미터초과 102제곱미터이하,2020,8,"2,743"
강원,전용면적 102제곱미터초과,2020,8,4112
충북,모든면적,2020,8,"2,403"
충북,전용면적 60제곱미터이하,2020,8,2398
충북,전용면적 60제곱미터초과 85제곱미터이하,2020,8,"2,399"
충북,전용면적 85제곱미터초과 102제곱미터이하,2020,8,2739
충북,전용면적 102제곱미터초과,2020,8,"2,818"
충남,모든면적,2020,8,2711
충남,전용면적 60제곱미터이하,2020,8,"2,444"
충남,전용면적 60제곱미터초과 85제곱미터이하,2020,8,2739
충남,전용면적 85제곱미터초과 102제곱미터이하,2020,8,"3,163"
충남,전용면적 102제곱미터초과,2020,8,
전북,모든면적,2020,8,"2,482"
전북,전용면적 60제곱미터이하,2020,8,2572
전북,전용면적 60제곱미터초과 85제곱미터이하,2020,8,"2,503"
전북,전용면적 85제곱미터초과 102제곱미터이하,2020,8,2710
전북,전용면적 102제곱미터초과,2020,8,"2,703"
전남,모든면적,2020,8,2689
전남,전용면적 60제곱미터이하,2020,8,
전남,전용면적 60제곱미터초과 85제곱미터이하,2020,8,2680
전남,전용면적 85제곱미터초과 102제곱미터이하,2020,8,"3,021"
전남,전용면적 102제곱미터초과,2020,8,3633
경북,모든면적,2020,8,"3,096"
경북,전용면적 60제곱미터이하,2020,8,4076
경북,전용면적 60제곱미터초과 85제곱미터이하,2020,8,"3,083"
경북,전용면적 85제곱미터초과 102제곱미터이하,2020,8,
경북,전용면적 102제곱미터초과,2020,8,
경남,모든면적,2020,8,3114
경남,전용면적 60제곱미터이하,2020,8,"2,966"
경남,전용면적 60제곱미터초과 85제곱미터이하,2020,8,3109
경남,전용면적 85제곱미터초과 102제곱미터이하,2020,8,"4,939"
경남,전용면적 102제곱미터초과,2020,8,2918
제주,모든면적,2020,8,"4,648"
제주,전용면적 60제곱미터이하,2020,8,4363
제주,전용면적 60제곱미터초과 85제곱미터이하,2020,8,"4,660"
제주,전용면적 85제곱미터초과 102제곱미터이하,2020,8,
제주,전용면적 102제곱미터초과,2020,8,
서울,모든면적,2020,9,8114
서울,전용면적 60제곱미터이하,2020,9,"8,291"
서울,전용면적 60제곱미터초과 85제곱미터이하,2020,9,8035
서울,전용면적 85제곱미터초과 102제곱미터이하,2020,9,"9,938"
서울,전용면적 102제곱미터초과,2020,9,8703
인천,모든면적,2020,9,"4,642"
인천,전용면적 60제곱미터이하,2020,9,4526
인천,전용면적 60제곱미터초과 85제곱미터이하,2020,9,"4,617"
인천,전용면적 85제곱미터초과 102제곱미터이하,2020,9,4902
인천,전용면적 102제곱미터초과,2020,9,"4,692"
경기,모든면적,2020,9,4272
경기,전용면적 60제곱미터이하,2020,9,"4,124"
경기,전용면적 60제곱미터초과 85제곱미터이하,2020,9,4366
경기,전용면적 85제곱미터초과 102제곱미터이하,2020,9,"4,732"
경기,전용면적 102제곱미터초과,2020,9,4393
부산,모든면적,2020,9,"4,020"
부산,전용면적 60제곱미터이하,2020,9,3891
부산,전용면적 60제곱미터초과 85제곱미터이하,2020,9,"4,051"
부산,전용면적 85제곱미터초과 102제곱미터이하,2020,9,3940
부산,전용면적 102제곱미터초과,2020,9,"4,020"
대구,모든면적,2020,9,4644
대구,전용면적 60제곱미터이하,2020,9,"4,593"
대구,전용면적 60제곱미터초과 85제곱미터이하,2020,9,4639
대구,전용면적 85제곱미터초과 102제곱미터이하,2020,9,"4,899"
대구,전용면적 102제곱미터초과,2020,9,4810
광주,모든면적,2020,9,"3,722"
광주,전용면적 60제곱미터이하,2020,9,3900
광주,전용면적 60제곱미터초과 85제곱미터이하,2020,9,"3,723"
광주,전용면적 85제곱미터초과 102제곱미터이하,2020,9,4610
광주,전용면적 102제곱미터초과,2020,9,"4,615"
대전,모든면적,2020,9,3281
대전,전용면적 60제곱미터이하,2020,9,"3,167"
대전,전용면적 60제곱미터초과 85제곱미터이하,2020,9,3307
대전,전용면적 85제곱미터초과 102제곱미터이하,2020,9,
대전,전용면적 102제곱미터초과,2020,9,
울산,모든면적,2020,9,"4,162"
울산,전용면적 60제곱미터이하,2020,9,4231
울산,전용면적 60제곱미터초과 85제곱미터이하,2020,9,"4,141"
울산,전용면적 85제곱미터초과 102제곱미터이하,2020,9,
울산,전용면적 102제곱미터초과,2020,9,"4,530"
세종,모든면적,2020,9,
세종,전용면적 60제곱미터이하,2020,9,
세종,전용면적 60제곱미터초과 85제곱미터이하,2020,9,
세종,전용면적 85제곱미터초과 102제곱미터이하,2020,9,
세종,전용면적 102제곱미터초과,2020,9,
강원,모든면적,2020,9,"3,128"
강원,전용면적 60제곱미터이하,2020,9,3355
강원,전용면적 60제곱미터초과 85제곱미터이하,2020,9,"3,208"
강원,전용면적 85제곱미터초과 102제곱미터이하,2020,9,2743
강원,전용면적 102제곱미터초과,2020,9,"3,936"
충북,모든면적,2020,9,2394
충북,전용면적 60제곱미터이하,2020,9,"2,388"
충북,전용면적 60제곱미터초과 85제곱미터이하,2020,9,2397
충북,전용면적 85제곱미터초과 102제곱미터이하,2020,9,"2,739"
충북,전용면적 102제곱미터초과,2020,9,2818
충남,모든면적,2020,9,"2,732"
충남,전용면적 60제곱미터이하,2020,9,2579
충남,전용면적 60제곱미터초과 85제곱미터이하,2020,9,"2,755"
충남,전용면적 85제곱미터초과 102제곱미터이하,2020,9,3163
충남,전용면적 102제곱미터초과,2020,9,
전북,모든면적,2020,9,2518
전북,전용면적 60제곱미터이하,2020,9,"2,596"
전북,전용면적 60제곱미터초과 85제곱미터이하,2020,9,2535
전북,전용면적 85제곱미터초과 102제곱미터이하,2020,9,"2,710"
전북,전용면적 102제곱미터초과,2020,9,2703
전남,모든면적,2020,9,"2,683"
전남,전용면적 60제곱미터이하,2020,9,
전남,전용면적 60제곱미터초과 85제곱미터이하,2020,9,"2,672"
전남,전용면적 85제곱미터초과 102제곱미터이하,2020,9,3021
전남,전용면적 102제곱미터초과,2020,9,"3,633"
경북,모든면적,2020,9,3096
경북,전용면적 60제곱미터이하,2020,9,"4,076"
경북,전용면적 60제곱미터초과 85제곱미터이하,2020,9,3083
경북,전용면적 85제곱미터초과 102제곱미터이하,2020,9,
경북,전용면적 102제곱미터초과,2020,9,
경남,모든면적,2020,9,"3,114"
경남,전용면적 60제곱미터이하,2020,9,2966
경남,전용면적 60제곱미터초과 85제곱미터이하,2020,9,"3,109"
경남,전용면적 85제곱미터초과 102제곱미터이하,2020,9,4939
경남,전용면적 102제곱미터초과,2020,9,"2,918"
제주,모든면적,2020,9,4648
제주,전용면적 60제곱미터이하,2020,9,"4,363"
제주,전용면적 60제곱미터초과 85제곱미터이하,2020,9,4660
제주,전용면적 85제곱미터초과 102제곱미터이하,2020,9,
